"","year","month","day","PPT.clean"
"1823","2013","06","29",0.595053906719149
"1824","2013","06","30",0.579856752117696
"1825","2013","07","01",0.563845726294275
"1826","2013","07","02",0.554767434196226
"1827","2013","07","03",0.530916649410198
"1828","2013","07","04",0.515405148341997
"1829","2013","07","05",0.501524702123581
"1830","2013","07","06",0.490021776120134
"1831","2013","07","07",0.481660840862711
"1832","2013","07","08",0.477188087907532
"1833","2013","07","09",0.476739205256173
"1834","2013","07","10",0.479401442861397
"1835","2013","07","11",0.484022590530792
"1836","2013","07","12",0.489388704380108
"1837","2013","07","13",0.494205134735666
"1838","2013","07","14",0.497094290712153
"1839","2013","07","15",0.496793007987349
"1840","2013","07","16",0.493041847151837
"1841","2013","07","17",0.501778861790023
"1842","2013","07","18",0.457611604266203
"1843","2013","07","19",0.337754400258281
"1844","2013","07","20",0.452599972773345
"1845","2013","07","21",0.43894192518874
"1846","2013","07","22",0.425377612287127
"1847","2013","07","23",0.412729943954663
"1848","2013","07","24",0.401795967751055
"1849","2013","07","25",0.393357906020519
"1850","2013","07","26",0.388203489469843
"1851","2013","07","27",0.387083223677228
"1852","2013","07","28",0.39025964715291
"1853","2013","07","29",0.396880500677295
"1854","2013","07","30",0.405637044564438
"1855","2013","07","31",0.415096841411691
"1856","2013","08","01",0.423699369714943
"1857","2013","08","02",0.429799315009802
"1858","2013","08","03",0.432928556728204
"1859","2013","08","04",0.430847494818741
"1860","2013","08","05",0.427790203836039
"1861","2013","08","06",0.424722327010867
"1862","2013","08","07",0.423470467880625
"1863","2013","08","08",0.425865248216631
"1864","2013","08","09",0.440030673636207
"1865","2013","08","10",1.67364588456708
"1866","2013","08","11",0.469455967860847
"1867","2013","08","12",0.490288729327895
"1868","2013","08","13",0.515009811312835
"1869","2013","08","14",0.548981863960844
"1870","2013","08","15",2.50773609647708
"1871","2013","08","16",0.4392841192554
"1872","2013","08","17",0.632045547713959
"1873","2013","08","18",0.608770793677106
"1874","2013","08","19",0.618000923054451
"1875","2013","08","20",0.624692397913749
"1876","2013","08","21",0.632118344856493
"1877","2013","08","22",0.639378988885591
"1878","2013","08","23",0.667869696224671
"1879","2013","08","24",1.72491542886033
"1880","2013","08","25",0.654588640797336
"1881","2013","08","26",1.28673542552367
"1882","2013","08","27",0.879949976955273
"1883","2013","08","28",3.40593474399879
"1884","2013","08","29",13.7226595854416
"1885","2013","08","30",0.858675560110351
"1886","2013","08","31",0.683280128509575
"1887","2013","09","01",0.698920450290366
"1888","2013","09","02",0.713734591502982
"1889","2013","09","03",5.10102270102791
"1890","2013","09","04",1.64001290003517
"1891","2013","09","05",3.76851686464149
"1892","2013","09","06",39.3043726862173
"1893","2013","09","07",1.23107123068184
"1894","2013","09","08",0.975364358456099
"1895","2013","09","09",1.0070185810437
"1896","2013","09","10",1.02761690097562
"1897","2013","09","11",1.03699253398517
"1898","2013","09","12",1.03890234530363
"1899","2013","09","13",1.0378150086298
"1900","2013","09","14",1.03793745482498
"1901","2013","09","15",1.66629084659491
"1902","2013","09","16",2.22752498302562
"1903","2013","09","17",1.90692340200746
"1904","2013","09","18",1.09831358905225
"1905","2013","09","19",1.12700938317423
"1906","2013","09","20",1.59531972053947
"1907","2013","09","21",1.41165083018635
"1908","2013","09","22",6.10924734365853
"1909","2013","09","23",4.47759469236798
"1910","2013","09","24",5.0306797185642
"1911","2013","09","25",2.9592773480941
"1912","2013","09","26",1.4603963602861
"1913","2013","09","27",6.34154986380122
"1914","2013","09","28",37.8103952834679
"1915","2013","09","29",28.7443441440193
"1916","2013","09","30",22.1390328631975
"1917","2013","10","01",9.19938879222416
"1918","2013","10","02",4.62111033144075
"1919","2013","10","03",3.76230997332401
"1920","2013","10","04",1.58280623530354
"1921","2013","10","05",1.50336755154647
"1922","2013","10","06",1.49824465777573
"1923","2013","10","07",3.56180452968601
"1924","2013","10","08",5.13824116884495
"1925","2013","10","09",1.57120308283664
"1926","2013","10","10",2.44746630183595
"1927","2013","10","11",1.44227076279547
"1928","2013","10","12",2.82386271708683
"1929","2013","10","13",1.29929254837622
"1930","2013","10","14",1.55753063246528
"1931","2013","10","15",1.59284869578431
"1932","2013","10","16",1.60466987736006
"1933","2013","10","17",1.6141903640763
"1934","2013","10","18",1.70210988390633
"1935","2013","10","19",1.73284280290633
"1936","2013","10","20",1.74580291875185
"1937","2013","10","21",1.66224214912597
"1938","2013","10","22",1.68284753281456
"1939","2013","10","23",1.84574328137717
"1940","2013","10","24",1.82682320829061
"1941","2013","10","25",1.95021406889351
"1942","2013","10","26",1.79803384027891
"1943","2013","10","27",2.95632092452323
"1944","2013","10","28",1.6997587554865
"1945","2013","10","29",1.86644217090459
"1946","2013","10","30",1.876036829867
"1947","2013","10","31",2.95924000323524
"1948","2013","11","01",1.51899675851397
"1949","2013","11","02",9.23509667927993
"1950","2013","11","03",2.92751261184864
"1951","2013","11","04",1.58285229713159
"1952","2013","11","05",5.22587341377336
"1953","2013","11","06",1.63152210567698
"1954","2013","11","07",12.8970646203731
"1955","2013","11","08",3.75823989281776
"1956","2013","11","09",1.74706897496734
"1957","2013","11","10",2.03771836896815
"1958","2013","11","11",1.99821352411023
"1959","2013","11","12",4.32766973206358
"1960","2013","11","13",2.20015812942991
"1961","2013","11","14",2.14295598489881
"1962","2013","11","15",2.65642822617186
"1963","2013","11","16",5.60161392046805
"1964","2013","11","17",5.5824925940364
"1965","2013","11","18",7.4162018207401
"1966","2013","11","19",14.6953338217282
"1967","2013","11","20",1.73154765423216
"1968","2013","11","21",2.1019501503616
"1969","2013","11","22",2.10902248780788
"1970","2013","11","23",2.11021087880121
"1971","2013","11","24",2.10180137473577
"1972","2013","11","25",2.06165294288081
"1973","2013","11","26",2.04434209525009
"1974","2013","11","27",2.02734367543591
"1975","2013","11","28",1.95022462068635
"1976","2013","11","29",1.89616302267323
"1977","2013","11","30",2.13392232595583
"1978","2013","12","01",12.2354000776327
"1979","2013","12","02",10.1045141453589
"1980","2013","12","03",2.52966449379777
"1981","2013","12","04",1.81997387658827
"1982","2013","12","05",1.72906829810656
"1983","2013","12","06",1.7166730397779
"1984","2013","12","07",1.72408173997023
"1985","2013","12","08",1.68695660477546
"1986","2013","12","09",1.67042927281525
"1987","2013","12","10",2.15528586048261
"1988","2013","12","11",1.81014528709751
"1989","2013","12","12",1.7165287064557
"1990","2013","12","13",2.4255647370116
"1991","2013","12","14",1.51176151795092
"1992","2013","12","15",1.6209727660633
"1993","2013","12","16",1.64077941838196
"1994","2013","12","17",1.70737121324792
"1995","2013","12","18",1.69312550549589
"1996","2013","12","19",1.39877685207306
"1997","2013","12","20",3.35716411431223
"1998","2013","12","21",3.48826683550955
"1999","2013","12","22",1.92938924777192
"2000","2013","12","23",5.2742413664213
"2001","2013","12","24",1.45030659147103
"2002","2013","12","25",1.34908952308166
"2003","2013","12","26",1.33967258787202
"2004","2013","12","27",1.35322653571968
"2005","2013","12","28",1.30762345778131
"2006","2013","12","29",1.31818707830882
"2007","2013","12","30",1.39710596861841
"2008","2013","12","31",1.84185629234879
"2009","2014","01","01",1.57970475341788
"2010","2014","01","02",1.85827876540642
"2011","2014","01","03",3.65617461110632
"2012","2014","01","04",1.86939446342179
"2013","2014","01","05",1.81862643844
"2014","2014","01","06",1.86195803500938
"2015","2014","01","07",8.37100988845769
"2016","2014","01","08",7.30247763096845
"2017","2014","01","09",9.56559383509763
"2018","2014","01","10",5.79595940499103
"2019","2014","01","11",16.5049738673013
"2020","2014","01","12",8.71892549942602
"2021","2014","01","13",4.13046875382203
"2022","2014","01","14",1.9654806707244
"2023","2014","01","15",2.21530270660887
"2024","2014","01","16",2.25648791908143
"2025","2014","01","17",2.38661467074996
"2026","2014","01","18",2.40319994623131
"2027","2014","01","19",2.3084563059191
"2028","2014","01","20",2.30661803821808
"2029","2014","01","21",2.30196479415247
"2030","2014","01","22",2.39875356766515
"2031","2014","01","23",2.29968191603803
"2032","2014","01","24",2.40293767404532
"2033","2014","01","25",2.31363279424775
"2034","2014","01","26",2.31819649397056
"2035","2014","01","27",2.33510632505666
"2036","2014","01","28",2.64915064867036
"2037","2014","01","29",8.51032488571572
"2038","2014","01","30",2.80245630893876
"2039","2014","01","31",5.33464722919439
"2040","2014","02","01",2.4159163697519
"2041","2014","02","02",2.41117117729897
"2042","2014","02","03",2.40311256777853
"2043","2014","02","04",2.44414077863704
"2044","2014","02","05",2.45100613382479
"2045","2014","02","06",2.45828652766563
"2046","2014","02","07",2.78353239580939
"2047","2014","02","08",3.47247749638662
"2048","2014","02","09",6.12662845412852
"2049","2014","02","10",2.77262171613565
"2050","2014","02","11",5.04855017638383
"2051","2014","02","12",12.8726903234186
"2052","2014","02","13",4.63079192858054
"2053","2014","02","14",8.16406402824271
"2054","2014","02","15",8.57084903778855
"2055","2014","02","16",7.51335207920947
"2056","2014","02","17",29.3839216624924
"2057","2014","02","18",16.9829314928996
"2058","2014","02","19",6.12043143640881
"2059","2014","02","20",6.29599771595119
"2060","2014","02","21",4.10183140913262
"2061","2014","02","22",2.51826921387889
"2062","2014","02","23",2.78848555848314
"2063","2014","02","24",5.68977349088444
"2064","2014","02","25",3.28423705163061
"2065","2014","02","26",2.61744966974407
"2066","2014","02","27",2.62003692093835
"2067","2014","02","28",2.62053123475412
"2068","2014","03","01",2.61305253919172
"2069","2014","03","02",4.67883491179429
"2070","2014","03","03",12.7196014560307
"2071","2014","03","04",3.54558943892971
"2072","2014","03","05",11.9548384836172
"2073","2014","03","06",21.7342959282469
"2074","2014","03","07",3.03137846692884
"2075","2014","03","08",6.31691428518493
"2076","2014","03","09",18.477536104662
"2077","2014","03","10",6.88839574623694
"2078","2014","03","11",2.42815652890701
"2079","2014","03","12",2.54407570286111
"2080","2014","03","13",2.54185514970346
"2081","2014","03","14",5.65847313314407
"2082","2014","03","15",2.35393490383114
"2083","2014","03","16",11.3139147084147
"2084","2014","03","17",7.47520813077977
"2085","2014","03","18",2.44464606634139
"2086","2014","03","19",5.20128980224141
"2087","2014","03","20",2.75325110339229
"2088","2014","03","21",2.39624130155134
"2089","2014","03","22",2.39089376763745
"2090","2014","03","23",2.69012551999079
"2091","2014","03","24",2.38890058620264
"2092","2014","03","25",2.87064651606143
"2093","2014","03","26",6.98255913965366
"2094","2014","03","27",4.14956941891003
"2095","2014","03","28",10.6560277312564
"2096","2014","03","29",16.4475398461081
"2097","2014","03","30",6.48286284082591
"2098","2014","03","31",2.17533605344779
"2099","2014","04","01",3.54509961730323
"2100","2014","04","02",2.17869136268077
"2101","2014","04","03",2.89041531379992
"2102","2014","04","04",3.94926211146226
"2103","2014","04","05",4.13006626085692
"2104","2014","04","06",4.71650723740495
"2105","2014","04","07",2.12798985603369
"2106","2014","04","08",2.78201194512732
"2107","2014","04","09",2.68776414803359
"2108","2014","04","10",2.07688142383395
"2109","2014","04","11",2.06061135504415
"2110","2014","04","12",2.0436983012316
"2111","2014","04","13",2.02592063306384
"2112","2014","04","14",2.00701715714089
"2113","2014","04","15",1.98890947802165
"2114","2014","04","16",3.36482309666601
"2115","2014","04","17",10.3231440283889
"2116","2014","04","18",4.16509424059308
"2117","2014","04","19",4.42066923694839
"2118","2014","04","20",3.12658688184805
"2119","2014","04","21",1.86522147869959
"2120","2014","04","22",6.64719583839635
"2121","2014","04","23",14.8403129667296
"2122","2014","04","24",16.59818349865
"2123","2014","04","25",1.76530671395594
"2124","2014","04","26",1.91918857868405
"2125","2014","04","27",12.3488969247833
"2126","2014","04","28",2.01041280516688
"2127","2014","04","29",1.774674864274
"2128","2014","04","30",1.74624998464644
"2129","2014","05","01",1.71669661923245
"2130","2014","05","02",1.68488987113313
"2131","2014","05","03",3.7656832190236
"2132","2014","05","04",20.5059685307202
"2133","2014","05","05",2.13368503592578
"2134","2014","05","06",1.56910051914528
"2135","2014","05","07",1.53718501441581
"2136","2014","05","08",5.74686373745929
"2137","2014","05","09",7.28507061651277
"2138","2014","05","10",3.31915346250781
"2139","2014","05","11",1.34569722914099
"2140","2014","05","12",1.43709287576687
"2141","2014","05","13",1.41593232091885
"2142","2014","05","14",1.39300401161466
"2143","2014","05","15",1.38565022379845
"2144","2014","05","16",1.34793565927264
"2145","2014","05","17",1.32189081636175
"2146","2014","05","18",1.47893459928187
"2147","2014","05","19",1.53311775564637
"2148","2014","05","20",1.2521373706347
"2149","2014","05","21",1.23287014520747
"2150","2014","05","22",1.21509107312873
"2151","2014","05","23",3.41838890987679
"2152","2014","05","24",1.21485014916749
"2153","2014","05","25",1.46012832318291
"2154","2014","05","26",8.76622588743709
"2155","2014","05","27",1.22197281546111
"2156","2014","05","28",3.31564196455691
"2157","2014","05","29",1.04868381613465
"2158","2014","05","30",1.07444259860169
"2159","2014","05","31",1.22487315571428
"2160","2014","06","01",1.03635859594126
"2161","2014","06","02",1.00802044173359
"2162","2014","06","03",0.986192234435547
"2163","2014","06","04",0.964795798553857
"2164","2014","06","05",0.943712465466119
"2165","2014","06","06",0.922804332492296
"2166","2014","06","07",0.901896516041782
"2167","2014","06","08",0.880818040793791
"2168","2014","06","09",0.859402518210184
"2169","2014","06","10",0.837499880695727
"2170","2014","06","11",0.81517167294708
"2171","2014","06","12",2.49271530091876
"2172","2014","06","13",4.07972477056487
"2173","2014","06","14",0.664313216211586
"2174","2014","06","15",1.81924235644505
"2175","2014","06","16",0.635048720890527
"2176","2014","06","17",0.649431712222303
"2177","2014","06","18",0.67888876104143
"2178","2014","06","19",0.659889935632454
"2179","2014","06","20",0.735303762612242
"2180","2014","06","21",0.635669455299955
"2181","2014","06","22",0.623444352637354
"2182","2014","06","23",0.612459298463928
"2183","2014","06","24",0.909215684977196
"2184","2014","06","25",0.69983839784677
"2185","2014","06","26",1.98903656440325
"2186","2014","06","27",4.43435100252203
"2187","2014","06","28",1.34309412097175
"2188","2014","06","29",0.581691989466111
"2189","2014","06","30",0.52200673694215
"2190","2014","07","01",0.505995711118729
"2191","2014","07","02",0.489463689442671
"2192","2014","07","03",0.483422988143594
"2193","2014","07","04",0.463036836937393
"2194","2014","07","05",0.443674686948034
"2195","2014","07","06",0.433999993795891
"2196","2014","07","07",0.423810825687164
"2197","2014","07","08",0.419338072731985
"2198","2014","07","09",0.418889190080627
"2199","2014","07","10",0.42155142768585
"2200","2014","07","11",0.426172575355245
"2201","2014","07","12",0.431538689204561
"2202","2014","07","13",0.436355119560119
"2203","2014","07","14",0.440136383359467
"2204","2014","07","15",0.438942992811802
"2205","2014","07","16",0.435191831976291
"2206","2014","07","17",0.428402222243689
"2207","2014","07","18",0.419048881749215
"2208","2014","07","19",0.40764391401328
"2209","2014","07","20",0.397639636911976
"2210","2014","07","21",0.381091910013193
"2211","2014","07","22",0.36752759711158
"2212","2014","07","23",5.70064389619745
"2213","2014","07","24",1.29196122145911
"2214","2014","07","25",0.26203616042885
"2215","2014","07","26",0.330353474294297
"2216","2014","07","27",0.329233208501681
"2217","2014","07","28",0.332409631977363
"2218","2014","07","29",0.339030485501749
"2219","2014","07","30",0.347787029388891
"2220","2014","07","31",0.357246826236145
"2221","2014","08","01",0.365849354539396
"2222","2014","08","02",0.371949299834256
"2223","2014","08","03",0.374225674929839
"2224","2014","08","04",0.372997479643195
"2225","2014","08","05",0.369940188660492
"2226","2014","08","06",0.366872311835321
"2227","2014","08","07",0.365620452705079
"2228","2014","08","08",0.368015233041084
"2229","2014","08","09",0.375831441151646
"2230","2014","08","10",0.390006353650301
"2231","2014","08","11",0.409452233008349
"2232","2014","08","12",0.836382579221553
"2233","2014","08","13",8.21477873036726
"2234","2014","08","14",0.400374240280182
"2235","2014","08","15",0.50784865971497
"2236","2014","08","16",0.54113426172082
"2237","2014","08","17",0.537823270288595
"2238","2014","08","18",0.549477864000263
"2239","2014","08","19",0.558856397685244
"2240","2014","08","20",0.566842382738202
"2241","2014","08","21",0.574268329680947
"2242","2014","08","22",0.581528973710044
"2243","2014","08","23",0.58853561157249
"2244","2014","08","24",0.594914969619489
"2245","2014","08","25",0.600256801031261
"2246","2014","08","26",0.604172984699494
"2247","2014","08","27",0.606483090058238
"2248","2014","08","28",0.636105530580571
"2249","2014","08","29",0.610593052827347
"2250","2014","08","30",1.0832226450706
"2251","2014","08","31",0.87975666370623
"2252","2014","09","01",0.641070435114819
"2253","2014","09","02",0.664200796398264
"2254","2014","09","03",1.20441713563655
"2255","2014","09","04",0.734374003958723
"2256","2014","09","05",0.779817900772575
"2257","2014","09","06",0.828370007143307
"2258","2014","09","07",0.875761493381238
"2259","2014","09","08",0.917171609963883
"2260","2014","09","09",0.949168565868156
"2261","2014","09","10",0.969766885800077
"2262","2014","09","11",0.979142518809625
"2263","2014","09","12",0.981052330128083
"2264","2014","09","13",0.979964993454256
"2265","2014","09","14",0.980087439649433
"2266","2014","09","15",0.984595686143696
"2267","2014","09","16",0.99601528842861
"2268","2014","09","17",1.05697079110682
"2269","2014","09","18",1.55395953633518
"2270","2014","09","19",0.816677449769256
"2271","2014","09","20",1.04111392027697
"2272","2014","09","21",0.878034912807867
"2273","2014","09","22",1.16086869083425
"2274","2014","09","23",3.71339941583216
"2275","2014","09","24",19.0359622423971
"2276","2014","09","25",1.78076255827375
"2277","2014","09","26",10.241288063483
"2278","2014","09","27",4.00848824273467
"2279","2014","09","28",1.3737224587285
"2280","2014","09","29",3.79314180027953
"2281","2014","09","30",2.56232787248252
"2282","2014","10","01",1.09764436700547
"2283","2014","10","02",1.44572644199305
"2284","2014","10","03",1.46876172845956
"2285","2014","10","04",1.45353250988717
"2286","2014","10","05",1.44551753637093
"2287","2014","10","06",1.44039464260018
"2288","2014","10","07",1.43765388759175
"2289","2014","10","08",1.83284674052759
"2290","2014","10","09",2.89153683929105
"2291","2014","10","10",2.91306092511806
"2292","2014","10","11",2.97743164186068
"2293","2014","10","12",2.41001601938622
"2294","2014","10","13",3.01137444891834
"2295","2014","10","14",3.42101939455168
"2296","2014","10","15",3.33881009560527
"2297","2014","10","16",3.01751248215253
"2298","2014","10","17",2.96913105870815
"2299","2014","10","18",2.95773301564541
"2300","2014","10","19",3.15704032362979
"2301","2014","10","20",3.26074072243477
"2302","2014","10","21",2.9623723862959
"2303","2014","10","22",3.02166554336274
"2304","2014","10","23",4.79392136116858
"2305","2014","10","24",3.36797012330405
"2306","2014","10","25",3.1920698095936
"2307","2014","10","26",3.60608137129741
"2308","2014","10","27",3.63817805057944
"2309","2014","10","28",3.51859283300036
"2310","2014","10","29",3.10022641120128
"2311","2014","10","30",3.88562003528029
"2312","2014","10","31",5.35135931602809
"2313","2014","11","01",4.03919940884046
"2314","2014","11","02",3.62934283026062
"2315","2014","11","03",3.38673545292766
"2316","2014","11","04",3.87498547706641
"2317","2014","11","05",1.91298244677488
"2318","2014","11","06",5.5388079542809
"2319","2014","11","07",2.72399738615628
"2320","2014","11","08",1.85016466427426
"2321","2014","11","09",3.26963990023449
"2322","2014","11","10",1.96149591252403
"2323","2014","11","11",1.94036350893468
"2324","2014","11","12",1.97942507347079
"2325","2014","11","13",2.01458079603389
"2326","2014","11","14",2.37892113310422
"2327","2014","11","15",2.04761370810157
"2328","2014","11","16",2.04488941590939
"2329","2014","11","17",2.03662359582175
"2330","2014","11","18",2.02952176893048
"2331","2014","11","19",2.0283900750932
"2332","2014","11","20",1.85389539389367
"2333","2014","11","21",1.81100209617049
"2334","2014","11","22",2.85863134762643
"2335","2014","11","23",2.05232915076097
"2336","2014","11","24",1.85834191634239
"2337","2014","11","25",2.86684233481758
"2338","2014","11","26",2.10845356109759
"2339","2014","11","27",1.95053077055043
"2340","2014","11","28",1.93425647195925
"2341","2014","11","29",2.20241500311028
"2342","2014","11","30",1.62793227617065
"2343","2014","12","01",1.7522199875933
"2344","2014","12","02",1.72256883442464
"2345","2014","12","03",1.70031777227674
"2346","2014","12","04",1.68120459816563
"2347","2014","12","05",1.80963812507914
"2348","2014","12","06",2.13851104493504
"2349","2014","12","07",1.69274300878237
"2350","2014","12","08",2.53050338649425
"2351","2014","12","09",3.80826024740824
"2352","2014","12","10",1.8776547831988
"2353","2014","12","11",3.66117822282557
"2354","2014","12","12",2.44028036759793
"2355","2014","12","13",1.77150701953783
"2356","2014","12","14",1.55688603298722
"2357","2014","12","15",1.56154797872832
"2358","2014","12","16",2.49208807099748
"2359","2014","12","17",1.8463795765459
"2360","2014","12","18",2.4821800458102
"2361","2014","12","19",8.93545787378709
"2362","2014","12","20",13.1420353994801
"2363","2014","12","21",7.08138770012626
"2364","2014","12","22",1.678921841515
"2365","2014","12","23",1.52610005546836
"2366","2014","12","24",10.1260555630926
"2367","2014","12","25",1.32263791839382
"2368","2014","12","26",1.43063523056245
"2369","2014","12","27",4.55262079484326
"2370","2014","12","28",4.31980203112606
"2371","2014","12","29",1.51530180257887
"2372","2014","12","30",1.24091395115922
"2373","2014","12","31",1.12872121614148
"2374","2015","01","01",0
"2375","2015","01","02",0
"2376","2015","01","03",2
"2377","2015","01","04",8.2
"2378","2015","01","05",74.6
"2379","2015","01","06",0.4
"2380","2015","01","07",0
"2381","2015","01","08",0.2
"2382","2015","01","09",0
"2383","2015","01","10",0.6
"2384","2015","01","11",0.8
"2385","2015","01","12",0.2
"2386","2015","01","13",0
"2387","2015","01","14",0
"2388","2015","01","15",0.2
"2389","2015","01","16",20.4
"2390","2015","01","17",12.2
"2391","2015","01","18",29.6
"2392","2015","01","19",12.4
"2393","2015","01","20",0.6
"2394","2015","01","21",0.2
"2395","2015","01","22",2
"2396","2015","01","23",4.6
"2397","2015","01","24",4.2
"2398","2015","01","25",0.2
"2399","2015","01","26",0
"2400","2015","01","27",0
"2401","2015","01","28",0.2
"2402","2015","01","29",0
"2403","2015","01","30",0.2
"2404","2015","01","31",0.2
"2405","2015","02","01",4.6
"2406","2015","02","02",6.6
"2407","2015","02","03",0
"2408","2015","02","04",2.4
"2409","2015","02","05",13.4
"2410","2015","02","06",25.4
"2411","2015","02","07",28.8
"2412","2015","02","08",11.6
"2413","2015","02","09",12.2
"2414","2015","02","10",4.8
"2415","2015","02","11",0
"2416","2015","02","12",0
"2417","2015","02","13",0
"2418","2015","02","14",0
"2419","2015","02","15",0
"2420","2015","02","16",0
"2421","2015","02","17",0
"2422","2015","02","18",0
"2423","2015","02","19",1
"2424","2015","02","20",0.6
"2425","2015","02","21",0
"2426","2015","02","22",0
"2427","2015","02","23",0
"2428","2015","02","24",0
"2429","2015","02","25",3.6
"2430","2015","02","26",1
"2431","2015","02","27",8.6
"2432","2015","02","28",0
"2433","2015","03","01",0
"2434","2015","03","02",1.4
"2435","2015","03","03",0
"2436","2015","03","04",0
"2437","2015","03","05",0
"2438","2015","03","06",0.109482619469336
"2439","2015","03","07",0
"2440","2015","03","08",0
"2441","2015","03","09",0
"2442","2015","03","10",0
"2443","2015","03","11",1
"2444","2015","03","12",1.6
"2445","2015","03","13",0
"2446","2015","03","14",18.7644663858235
"2447","2015","03","15",15.6199985503789
"2448","2015","03","16",7.03590726504738
"2449","2015","03","17",4.97744586555669
"2450","2015","03","18",5.19478893823062
"2451","2015","03","19",4.19376549067196
"2452","2015","03","20",4.04361241289817
"2453","2015","03","21",5.07055728534838
"2454","2015","03","22",3.42571945449133
"2455","2015","03","23",3.75814269252864
"2456","2015","03","24",4.94749420678223
"2457","2015","03","25",4.66329007271972
"2458","2015","03","26",3.82926564543117
"2459","2015","03","27",4.11920725170148
"2460","2015","03","28",7.24076559677299
"2461","2015","03","29",4.54414280133203
"2462","2015","03","30",4.5445902788281
"2463","2015","03","31",6.93696581948725
"2464","2015","04","01",6.09459688567791
"2465","2015","04","02",4.37199496524898
"2466","2015","04","03",4.93085551738661
"2467","2015","04","04",3.87170762101922
"2468","2015","04","05",3.83495314929772
"2469","2015","04","06",4.9064785879486
"2470","2015","04","07",4.11332342827248
"2471","2015","04","08",4.37173379212849
"2472","2015","04","09",3.7873510568063
"2473","2015","04","10",4.19917941651879
"2474","2015","04","11",7.71262177973284
"2475","2015","04","12",4.6018969798024
"2476","2015","04","13",5.27686639454169
"2477","2015","04","14",5.36919791451496
"2478","2015","04","15",3.73750979603608
"2479","2015","04","16",3.362462077966
"2480","2015","04","17",2.9619267132276
"2481","2015","04","18",2.54915789258697
"2482","2015","04","19",2.17802991139003
"2483","2015","04","20",1.90527494638189
"2484","2015","04","21",1.83137221541264
"2485","2015","04","22",2.01665677218093
"2486","2015","04","23",2.58323558267587
"2487","2015","04","24",3.39275591592181
"2488","2015","04","25",3.74087605254299
"2489","2015","04","26",2.77228900905777
"2490","2015","04","27",2.97583009424714
"2491","2015","04","28",3.03630509137869
"2492","2015","04","29",2.97786093823221
"2493","2015","04","30",2.75224967366863
"2494","2015","05","01",2.63864721838437
"2495","2015","05","02",2.50992127765734
"2496","2015","05","03",2.34862407933043
"2497","2015","05","04",2.17566138841157
"2498","2015","05","05",2.82008379210931
"2499","2015","05","06",2.34557159193556
"2500","2015","05","07",0
"2501","2015","05","08",0
"2502","2015","05","09",0
"2503","2015","05","10",0
"2504","2015","05","11",0.8
"2505","2015","05","12",18.1038796084106
"2506","2015","05","13",2.8
"2507","2015","05","14",1.6
"2508","2015","05","15",0
"2509","2015","05","16",0
"2510","2015","05","17",0
"2511","2015","05","18",0
"2512","2015","05","19",0.6
"2513","2015","05","20",0
"2514","2015","05","21",0
"2515","2015","05","22",0
"2516","2015","05","23",0.2
"2517","2015","05","24",0
"2518","2015","05","25",0
"2519","2015","05","26",0
"2520","2015","05","27",0
"2521","2015","05","28",0
"2522","2015","05","29",0
"2523","2015","05","30",0
"2524","2015","05","31",0
"2525","2015","06","01",5.8
"2526","2015","06","02",5.4
"2527","2015","06","03",0.6
"2528","2015","06","04",0
"2529","2015","06","05",0
"2530","2015","06","06",0
"2531","2015","06","07",0
"2532","2015","06","08",0
"2533","2015","06","09",0
"2534","2015","06","10",0
"2535","2015","06","11",0
"2536","2015","06","12",0
"2537","2015","06","13",0
"2538","2015","06","14",0
"2539","2015","06","15",0
"2540","2015","06","16",0
"2541","2015","06","17",0
"2542","2015","06","18",0
"2543","2015","06","19",0.4
"2544","2015","06","20",0
"2545","2015","06","21",0
"2546","2015","06","22",0.0323885149349818
"2547","2015","06","23",0
"2548","2015","06","24",0
"2549","2015","06","25",0
"2550","2015","06","26",0
"2551","2015","06","27",0
"2552","2015","06","28",0
"2553","2015","06","29",0
"2554","2015","06","30",0
"2555","2015","07","01",0
"2556","2015","07","02",0
"2557","2015","07","03",0
"2558","2015","07","04",0
"2559","2015","07","05",0
"2560","2015","07","06",0
"2561","2015","07","07",0
"2562","2015","07","08",0
"2563","2015","07","09",0
"2564","2015","07","10",0
"2565","2015","07","11",0.4
"2566","2015","07","12",0
"2567","2015","07","13",0
"2568","2015","07","14",0
"2569","2015","07","15",0
"2570","2015","07","16",0
"2571","2015","07","17",0
"2572","2015","07","18",0
"2573","2015","07","19",0
"2574","2015","07","20",0
"2575","2015","07","21",0
"2576","2015","07","22",0.00977602467869919
"2577","2015","07","23",0
"2578","2015","07","24",0
"2579","2015","07","25",0.6
"2580","2015","07","26",1
"2581","2015","07","27",0
"2582","2015","07","28",0
"2583","2015","07","29",0
"2584","2015","07","30",0
"2585","2015","07","31",0
"2586","2015","08","01",0
"2587","2015","08","02",0
"2588","2015","08","03",0
"2589","2015","08","04",0
"2590","2015","08","05",0.00664733649643717
"2591","2015","08","06",0
"2592","2015","08","07",0
"2593","2015","08","08",0
"2594","2015","08","09",0
"2595","2015","08","10",0
"2596","2015","08","11",0
"2597","2015","08","12",0
"2598","2015","08","13",0
"2599","2015","08","14",5.4
"2600","2015","08","15",1
"2601","2015","08","16",0
"2602","2015","08","17",0
"2603","2015","08","18",0
"2604","2015","08","19",0
"2605","2015","08","20",0
"2606","2015","08","21",0
"2607","2015","08","22",0
"2608","2015","08","23",0
"2609","2015","08","24",0
